CPUID/StorageTemperature/6/Sensor 1:;CPUID/StorageBandwidth/6/Read Rate:;CPUID/ProcessorCoreClockFrequency/0/7:;GPUZ/GpuCoreClock/0/0:;GPUZ/GpuLoad/0/7:;CPUID/ProcessorCoreClockFrequency/0/0:;GPUZ/VgaFanSpeedRPM/0/6:;GPUZ/SystemMemoryUsed/0/14:;CPUID/StorageBandwidth/6/Write Rate:;CPUID/ProcessorCoreClockFrequency/0/6:;CPUID/StorageBandwidth/4/Read Rate:;CPUID/TickCount:;GPUZ/GpuMemoryClock/0/1:;GPUZ/DedicatedMemoryUsed/0/9:;CPUID/ProcessorCoreClockFrequency/0/1:;CPUID/AllProcessorsUtilization:;CPUID/StorageBandwidth/5/Write Rate:;CPUID/ProcessorCoreClockFrequency/0/5:;CPUID/MultimediaTime:;CPUID/ProcessorCoreTemperature/0/0:;CPUID/StorageBandwidth/4/Write Rate:;CPUID/StorageUtilization/4/Activity:;CPUID/ProcessorCoreClockFrequency/0/2:;CPUID/AllProcessorsUtility/-1:;CPUID/StorageUtilization/5/Activity:;CPUID/StorageTemperature/6/Assembly:;CPUID/StorageUtilization/6/Activity:;CPUID/ProcessorCoreClockFrequency/0/4:;GPUZ/GpuTemperature/0/2:;CPUID/StorageTemperature/5/Assembly:;CPUID/StorageTemperature/4/Assembly:;SetupAPI/Setting/Tessellation:;CPUID/StorageBandwidth/5/Read Rate:;GPUZ/VgaFanSpeedPercent/0/5:;CPUID/ProcessorCoreClockFrequency/0/3:;CPUID/QPFFrequency:;CPUID/QPFCounter:;BM/Events:E;BM/FramesPerSecond:E;BM/FramesPerSecondAvgPerLoop:;BM/RunTimeSeconds:E
45.000000;0.000000;5223.690000;2582.000000;100.000000;5223.690000;1475.000000;15522.910000;0.000000;5223.690000;0.000000;44704609.000000;2505.000000;8099.840000;5223.690000;21.800000;0.070000;5223.690000;44704617.000000;63.500000;0.000000;0.030000;5223.690000;21.800000;0.920000;45.000000;0.000000;5223.690000;63.000000;52.000000;33.000000;-1.000000;0.100000;29.000000;5223.690000;10000000.000000;447056685052.000000;;63.665354;62.411640;295.126000
45.000000;0.000000;2614.651650;2570.012000;100.000000;5224.079610;1475.000000;15522.910000;0.000000;2614.651650;0.000000;44705623.984000;2505.000000;8099.840000;5224.079610;21.080720;0.040030;5224.079610;44705627.988000;63.629870;0.000000;0.010020;5224.079610;21.080720;0.100820;45.000000;0.000000;5224.079610;63.000000;52.000000;33.000000;-1.000000;0.000100;29.000000;5224.079610;10000000.000000;447066802366.558000;;63.959455;62.411640;296.126000
45.000000;0.000000;2611.950090;2570.000000;100.000000;5223.900180;1475.000000;15522.760150;0.000000;2611.950090;0.000000;44706624.000000;2505.000000;8075.864000;5223.900180;20.071010;0.109930;5223.900180;44706626.002000;63.500130;0.000000;0.000010;5223.900180;20.071010;0.169930;45.000000;0.000000;2614.562130;63.000000;52.000000;33.000000;-1.000000;0.029970;29.000000;5223.900180;10000000.000000;447076788873.634030;;61.646854;62.411640;297.126000
45.000000;0.000000;5221.288050;2570.000000;100.000000;5223.900000;1475.000000;15522.760000;0.000000;2611.950000;0.000000;44707608.016000;2505.000000;8075.840000;5223.900000;20.369700;0.020090;5223.900000;44707619.007000;63.629870;0.000000;0.000000;5223.900000;20.369700;0.319850;45.000000;0.019980;5221.288050;63.000000;52.000000;33.000000;0.000000;0.000030;29.000000;5223.900000;10000000.000000;447086702346.600000;;59.729977;62.411640;298.126000
45.000000;0.000000;5223.730000;2557.000000;100.000000;5223.730000;1474.000000;15518.020000;0.000000;2611.860000;0.000000;44708625.000000;2505.000000;8075.090000;5223.730000;21.890000;0.000000;5223.730000;44708635.000000;63.500000;0.000000;0.050000;5223.730000;21.890000;0.000000;45.000000;0.070000;5223.730000;63.000000;52.000000;33.000000;-1.000000;0.000000;29.000000;5223.730000;10000000.000000;447096867436.000000;;59.626146;62.411640;299.126000
45.000000;0.000000;2614.471870;2557.000000;100.000000;5223.730000;1474.000000;15518.020000;0.000000;2611.860000;0.000000;44709732.891000;2505.000000;8075.090000;5223.730000;19.442450;0.049950;2614.471870;44709737.896000;63.500000;0.000000;0.030020;5223.730000;19.442450;0.219780;45.000000;0.000070;5223.730000;63.000000;52.000000;33.000000;-1.000000;0.000000;29.000000;5223.730000;10000000.000000;447107902250.140000;;59.982982;62.411640;300.126000
45.000000;0.000000;2611.800060;2552.005000;100.000000;5223.610120;1474.000000;15521.806210;0.000000;2611.800060;0.000000;44710624.109000;2505.000000;8075.090000;5223.610120;20.229210;0.349700;5220.998250;44710622.116000;63.380120;0.000000;0.000030;5223.610120;20.229210;0.449770;45.000000;0.159840;5223.610120;63.999000;52.000000;33.000000;-1.000000;0.000000;29.000000;5223.610120;10000000.000000;447116733245.222000;;62.408027;62.411640;301.126000
45.000000;0.000000;5220.918270;2552.000000;100.000000;5223.530080;1474.000000;15521.810000;0.000000;2611.760040;0.000000;44711624.000000;2505.000000;8075.090000;5223.530080;20.180050;0.000350;5223.530080;44711622.000000;63.250130;0.000000;0.079920;5223.530080;20.180050;0.000450;45.000000;0.000160;5223.530080;64.000000;52.000000;33.000000;-1.000000;0.000000;29.000000;5223.530080;10000000.000000;447126750930.125000;;65.640081;62.411640;302.126000
45.000000;0.000000;5215.567970;2543.009000;100.000000;5215.567970;1472.002000;15516.125690;0.000000;5212.956200;0.000000;44712624.000000;2505.000000;8075.090000;5215.567970;21.009170;0.209790;2610.395750;44712622.999000;63.499750;0.000000;0.030050;5215.567970;21.009170;0.469530;45.000000;0.000000;5215.567970;63.001000;52.999000;31.002000;-1.000000;0.000000;29.000000;2610.395750;10000000.000000;447136756060.883000;;64.502155;62.411640;303.126000
45.000000;0.000000;5224.020000;2543.000000;100.000000;5224.020000;1472.000000;15516.120000;0.000000;5224.020000;0.000000;44713625.000000;2505.000000;8075.090000;5224.020000;20.390000;0.020000;2612.010000;44713636.000000;63.380000;0.000000;0.000000;5224.020000;20.390000;0.120000;45.000000;0.010000;2612.010000;63.000000;53.000000;31.000000;-1.000000;0.000000;29.000000;2612.010000;10000000.000000;447146883709.000000;;64.708656;62.411640;304.126000
45.000000;0.000000;5223.690330;2561.981000;100.000000;5223.690330;1474.997000;15514.641480;0.000000;5223.690330;0.000000;44714624.000000;2505.000000;8075.090000;5223.690330;20.759630;0.189830;2611.840170;44714624.011000;63.380000;0.000000;0.000000;5223.690330;20.759630;0.299820;45.000000;0.019990;5221.078320;63.000000;53.000000;31.000000;-1.000000;0.000000;29.000000;5221.078320;10000000.000000;447156763361.457950;;64.312681;62.411640;305.126000
45.000000;0.000000;5222.950000;2562.000000;100.000000;5222.950000;1475.000000;15514.640000;0.000000;5222.950000;0.000000;44715687.000000;2505.000000;8075.090000;5222.950000;20.630000;0.020000;5222.950000;44715690.000000;63.630000;0.000000;0.010000;5222.950000;20.630000;0.230000;45.000000;0.010000;5222.950000;63.000000;53.000000;31.000000;-1.000000;0.060000;29.000000;5222.950000;10000000.000000;447167418446.000000;;63.336569;62.411640;306.126000
45.000000;0.000000;5223.690000;2562.000000;100.000000;5223.690000;1475.000000;15514.640000;0.000000;5223.690000;0.000000;44716609.000000;2505.000000;8075.090000;5223.690000;20.620000;0.090000;5223.690000;44716617.000000;63.630000;0.000000;0.000000;5223.690000;20.620000;0.170000;45.000000;0.050000;5223.690000;63.000000;53.000000;31.000000;-1.000000;0.030000;29.000000;5223.690000;10000000.000000;447176693791.000000;;62.973458;62.411640;307.126000
45.000000;0.000000;5223.859830;2540.022000;100.000000;5223.859830;1475.000000;15514.640000;0.000000;2614.541760;0.000000;44717623.984000;2505.000000;8075.090000;5223.859830;21.738880;0.090000;2614.541760;44717623.992000;63.500130;0.000000;0.099900;5223.859830;21.738880;0.429740;45.000000;0.000050;2614.541760;63.000000;53.000000;31.000000;0.000000;0.059970;29.000000;5223.859830;10000000.000000;447186761861.851000;;60.751773;62.411640;308.126000
45.000000;0.000000;5223.320540;2540.000000;100.000000;5223.320540;1475.000000;15512.392250;0.000000;5220.708610;0.000000;44718624.000000;2505.000000;8114.560490;5223.320540;19.542200;0.070020;5220.708610;44718622.002000;63.500000;0.000000;0.000100;5223.320540;19.542200;0.210220;45.000000;0.000000;5220.708610;63.000000;53.000000;31.000000;-1.000000;0.000060;29.000000;5223.320540;10000000.000000;447196746677.278000;;60.035991;62.411640;309.126000
45.000000;0.000000;5224.269050;2536.004000;100.000000;5224.269050;1473.002000;15512.390000;0.000000;2614.751180;0.000000;44719624.000000;2505.000000;8114.600000;5224.269050;20.139400;0.000070;5224.269050;44719622.000000;63.380120;0.000000;0.000000;5224.269050;20.139400;0.000210;45.000000;0.049950;5224.269050;63.999000;53.000000;31.000000;-1.000000;0.000000;29.000000;5224.269050;10000000.000000;447206738108.561950;;57.368322;62.411640;310.126000
45.000000;0.000000;5224.270000;2536.000000;100.000000;5224.270000;1473.000000;15512.390000;0.000000;2612.140000;0.000000;44720608.016000;2505.000000;8114.600000;5224.270000;20.329810;0.069930;5224.270000;44720618.004000;63.380000;0.000000;0.139860;5224.270000;20.329810;0.189810;45.000000;0.000050;5224.270000;64.000000;53.000000;31.000000;-1.000000;0.000000;29.000000;5224.270000;10000000.000000;447216708338.791000;;56.153644;62.411640;311.126000
45.000000;0.000000;5224.270000;2563.972000;100.000000;5224.270000;1474.998000;15512.390000;0.000000;2612.140000;0.000000;44721623.984000;2505.000000;8114.600000;5224.270000;20.449880;0.079990;5224.270000;44721631.986000;63.380000;0.000000;0.000140;5224.270000;20.449880;0.259930;45.000000;0.019980;5224.270000;64.000000;53.000000;31.000000;-1.000000;0.059940;29.000000;5224.270000;10000000.000000;447226836848.332030;;58.450069;62.411640;312.126000
45.000000;0.000000;5224.190000;2564.000000;100.000000;5224.190000;1475.000000;15507.790000;0.000000;5224.190000;0.000000;44722734.000000;2505.000000;8097.590000;5224.190000;20.020000;0.090000;5224.190000;44722741.000000;63.500000;0.000000;0.110000;5224.190000;20.020000;0.300000;45.000000;0.030000;5224.190000;64.000000;54.000000;31.000000;-1.000000;0.000000;29.000000;5224.190000;10000000.000000;447237934048.000000;;59.796804;62.411640;313.126000
45.000000;0.000000;5224.190000;2564.000000;100.000000;5224.190000;1475.000000;15507.790000;0.000000;5224.190000;0.000000;44723608.125000;2505.000000;8097.590000;5224.190000;20.439580;0.030060;5224.190000;44723620.120000;63.500000;0.000000;0.000110;5224.190000;20.439580;0.070230;45.000000;0.039990;5224.190000;64.000000;54.000000;31.000000;-1.000000;0.000000;29.000000;5224.190000;10000000.000000;447246711898.363040;;57.785365;62.411640;314.126000
45.000000;0.000000;5223.770420;2582.981000;100.000000;5223.770420;1472.003000;15507.790000;0.000000;2614.502300;0.000000;44724608.000000;2505.000000;8097.590000;5223.770420;19.460980;0.109920;5223.770420;44724615.005000;63.380120;0.000000;0.000000;5223.770420;19.460980;0.489580;45.000000;0.020020;5223.770420;64.000000;54.000000;31.000000;-1.000000;0.000000;29.000000;5223.770420;10000000.000000;447256663661.071000;;58.698259;62.411640;315.126000
45.000000;0.000000;2614.621760;2583.000000;100.000000;5224.019750;1472.000000;15507.790000;0.000000;5221.407870;0.000000;44725623.984000;2505.000000;8097.590000;5224.019750;20.179280;0.040070;5224.019750;44725621.993000;63.499880;0.000000;0.029970;5224.019750;20.179280;0.000490;45.000000;0.000020;5224.019750;64.000000;54.000000;31.000000;-1.000000;0.000000;29.000000;5224.019750;10000000.000000;447266731444.102000;;60.877969;62.411640;316.126000
45.000000;0.000000;2612.099910;2569.014000;100.000000;5224.189830;1472.999000;15503.594200;0.000000;2614.711920;0.000000;44726624.000000;2505.000000;8096.091500;5224.189830;21.498680;0.199840;5224.189830;44726623.998000;63.629870;0.000000;0.000030;5224.189830;21.498680;0.000000;45.000000;0.009990;2614.711920;64.000000;54.000000;31.000000;-1.000000;0.000000;29.000000;5224.189830;10000000.000000;447276756504.982000;;60.450747;62.411640;317.126000
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BeginWorkloadWork:SteelNomadGt1LoopDX:SteelNomadGt1LoopDX:0:0;;;318.000000
45.000000;0.000000;5220.748740;2569.000000;100.000000;5223.360830;1473.000000;15503.590000;0.000000;2611.680420;0.000000;44727624.000000;2505.000000;8096.090000;5223.360830;19.791710;0.130070;2614.292510;44727629.994000;63.630000;0.000000;0.109890;5223.360830;19.791710;0.509490;45.000000;0.000010;5220.748740;64.000000;54.000000;31.000000;0.000000;0.000000;29.000000;5223.360830;10000000.000000;447286818169.299000;;38.333929;;318.126000
45.000000;0.000000;2614.311660;2581.987000;100.000000;5223.399960;1474.998000;15496.037560;0.000000;2611.699980;0.000000;44728669.954000;2505.000000;8096.090000;5223.399960;20.569220;0.020110;5220.788280;44728669.960000;63.630000;0.000000;0.000110;5223.399960;20.569220;0.230280;45.000000;0.000000;5223.399960;64.000000;54.000000;31.000000;-1.000000;0.000000;29.000000;5223.399960;10000000.000000;447297217801.030000;;45.979113;;319.126000
45.000000;0.000000;2611.680020;2582.000000;100.000000;5223.360040;1475.000000;15496.030000;0.000000;2611.680020;0.000000;44729748.921000;2505.000000;8096.090000;5223.360040;20.240330;0.039980;5223.360040;44729752.917000;63.630000;0.000000;0.009990;5223.360040;20.240330;0.100130;45.000000;0.000000;5223.360040;64.000000;54.000000;31.000000;-1.000000;0.000000;29.000000;5223.360040;10000000.000000;447308047813.556950;;64.241774;62.163690;320.126000
45.000000;0.000000;5221.207860;2582.000000;100.000000;5223.819540;1475.000000;15496.030000;0.000000;5221.207860;0.000000;44730608.141000;2505.000000;8096.090000;5223.819540;20.869370;0.030010;5223.819540;44730619.134000;63.879750;0.000000;0.089920;5223.819540;20.869370;0.090010;45.000000;0.069930;5223.819540;64.000000;54.000000;31.000000;-1.000000;0.000000;29.000000;5223.819540;10000000.000000;447316705150.838000;;64.715194;62.163690;321.126000
45.000000;0.000000;5223.979840;2554.028000;100.000000;5223.979840;1474.001000;15496.030000;0.000000;5223.979840;0.000000;44731623.984000;2505.000000;8096.090000;5223.979840;19.980890;0.079950;2614.601830;44731632.986000;63.750130;0.000000;0.010080;5223.979840;19.980890;0.729360;45.000000;0.000070;5223.979840;64.000000;54.000000;31.000000;-1.000000;0.000000;29.000000;2614.601830;10000000.000000;447326851596.062000;;65.420563;62.163690;322.126000
45.000000;0.000000;5223.610000;2554.000000;100.000000;5223.610000;1474.000000;15466.900000;0.000000;2611.800000;0.000000;44732625.000000;2505.000000;8100.590000;5223.610000;20.520000;0.280000;5223.610000;44732631.000000;63.750000;0.000000;0.000000;5223.610000;20.520000;0.400000;45.000000;0.060000;2611.800000;64.000000;53.000000;33.000000;-1.000000;0.220000;29.000000;2611.800000;10000000.000000;447336825219.000000;;64.057788;62.163690;323.126000
45.000000;0.000000;5223.890000;2560.000000;100.000000;5223.890000;1474.000000;15466.900000;0.000000;2611.950000;0.000000;44733625.000000;2505.000000;8100.590000;5223.890000;20.500000;0.060000;5223.890000;44733627.000000;63.630000;0.000000;0.000000;5223.890000;20.500000;0.110000;45.000000;0.000000;5223.890000;64.000000;53.000000;33.000000;-1.000000;0.000000;29.000000;5223.890000;10000000.000000;447346788129.000000;;63.619675;62.163690;324.126000
45.000000;0.000000;5223.310580;2560.000000;100.000000;5223.310580;1474.000000;15473.043850;0.000000;5220.698640;0.000000;44734624.000000;2505.000000;8100.590000;5223.310580;20.380120;0.000060;2614.272230;44734633.992000;63.630000;0.000000;0.000000;5223.310580;20.380120;0.110000;45.000000;0.000000;5223.310580;64.000000;53.000000;33.000000;-1.000000;0.000000;29.000000;5223.310580;10000000.000000;447356862487.557000;;63.414635;62.163690;325.126000
45.000000;0.000000;5224.149160;2579.980000;100.000000;5224.149160;1474.000000;15473.050000;0.000000;5224.149160;0.000000;44735624.000000;2505.000000;8100.590000;5224.149160;22.298080;0.049950;5221.537510;44735625.009000;64.129500;0.000000;0.029970;5224.149160;22.298080;0.209900;45.000000;0.089910;5224.149160;64.000000;53.000000;33.000000;-1.000000;0.000000;29.000000;5224.149160;10000000.000000;447366777992.664000;;63.004609;62.163690;326.126000
45.000000;0.000000;2614.392370;2580.000000;100.000000;5223.560590;1474.000000;15469.983070;0.000000;2614.392370;0.000000;44736716.907000;2505.000000;8076.614000;5223.560590;19.652650;0.030020;2614.392370;44736723.901000;64.000130;0.000000;0.059970;5223.560590;19.652650;0.030180;45.000000;0.000090;5223.560590;64.000000;53.000000;33.000000;-1.000000;0.000000;29.000000;5223.560590;10000000.000000;447377753134.797000;;60.848829;62.163690;327.126000
45.000000;0.000000;2612.099680;2581.998000;100.000000;5224.189370;1474.000000;15469.980000;0.000000;2612.099680;0.000000;44737624.093000;2505.000000;8076.590000;5224.189370;20.479170;0.149880;5221.577590;44737628.096000;63.880120;0.000000;0.010050;5224.189370;20.479170;0.389640;45.000000;0.059940;5224.189370;64.000000;53.000000;33.000000;0.000000;0.019980;29.000000;5224.189370;10000000.000000;447386798354.713000;;59.502494;62.163690;328.126000
45.000000;0.000000;5218.796160;2582.000000;100.000000;5224.020340;1474.000000;15469.980000;0.000000;5218.796160;0.000000;44738623.000000;2505.000000;8076.590000;5224.020340;20.450060;0.060180;2617.234360;44738627.000000;63.750260;0.000000;0.000020;5224.020340;20.450060;0.100580;45.000000;0.040040;5224.020340;64.000000;53.000000;33.000000;-1.000000;0.000040;29.000000;2617.234360;10000000.000000;447396792143.490000;;59.317121;62.163690;329.126000
45.000000;0.000000;5223.610410;2586.995000;100.000000;5223.610410;1476.997000;15469.980000;0.000000;2614.412220;0.000000;44739624.000000;2505.000000;8076.590000;5223.610410;20.849600;0.040020;2611.800210;44739623.005000;63.999750;0.000000;0.049950;5223.610410;20.849600;0.419680;45.000000;0.000040;5223.610410;64.000000;53.000000;33.000000;-1.000000;0.129870;29.000000;2611.800210;10000000.000000;447406745276.933000;;59.354033;62.163690;330.126000
45.000000;0.000000;5223.560000;2587.000000;100.000000;5223.560000;1477.000000;15461.090000;0.000000;5223.560000;0.000000;44740625.000000;2505.000000;8075.840000;5223.560000;20.450000;0.040000;2611.780000;44740632.000000;64.000000;0.000000;0.000000;5223.560000;20.450000;0.000000;45.000000;0.000000;5223.560000;64.000000;53.000000;33.000000;-1.000000;0.000000;29.000000;5223.560000;10000000.000000;447416837467.000000;;61.357567;62.163690;331.126000
45.000000;0.000000;2614.581590;2507.080000;100.000000;5223.939620;1476.001000;15461.090000;0.000000;2614.581590;0.000000;44741624.000000;2505.000000;8075.840000;5223.939620;20.400050;0.010030;5221.327840;44741627.004000;63.880120;0.000000;0.089910;5223.939620;20.400050;0.039960;45.000000;0.000000;2614.581590;64.000000;53.000000;33.000000;-1.000000;0.000000;29.000000;5223.939620;10000000.000000;447426786798.709050;;65.937684;62.163690;332.126000
45.000000;0.000000;5221.377980;2507.000000;100.000000;5223.989950;1476.000000;15464.266820;0.000000;5221.377980;0.000000;44742638.985000;2505.000000;8107.817990;5223.989950;20.270130;0.029980;5223.989950;44742643.983000;63.880000;0.000000;0.000090;5223.989950;20.270130;0.319720;45.000000;0.039960;5221.377980;64.000000;53.999000;33.000000;-1.000000;0.000000;29.000000;5223.989950;10000000.000000;447436962719.862000;;66.846415;62.163690;333.126000
45.000000;0.000000;5224.019970;2536.970000;100.000000;5224.019970;1476.000000;15464.270000;0.000000;2614.621980;0.000000;44743748.890000;2505.000000;8107.850000;5224.019970;20.469800;0.139890;2614.621980;44743754.889000;63.880000;0.000000;0.079920;5224.019970;20.469800;0.140180;45.000000;0.049990;5224.019970;64.000000;54.000000;33.000000;-1.000000;0.000000;28.001000;5224.019970;10000000.000000;447448065653.139000;;65.297227;62.163690;334.126000
45.000000;0.000000;5223.810210;2537.000000;100.000000;5223.810210;1476.000000;15464.270000;0.000000;5221.198200;0.000000;44744608.141000;2505.000000;8107.850000;5223.810210;21.788680;0.010130;2611.910100;44744618.137000;64.129750;0.000000;0.000080;5223.810210;21.788680;0.000140;45.000000;0.020030;5223.810210;64.000000;54.000000;33.000000;-1.000000;0.019980;28.000000;2614.522110;10000000.000000;447456695342.787000;;63.847559;62.163690;335.126000
45.000000;0.000000;5223.400410;2537.000000;100.000000;5223.400410;1476.000000;15464.270000;0.000000;5223.400410;0.000000;44745608.000000;2505.000000;8107.850000;5223.400410;20.011780;0.019990;2611.700210;44745614.004000;64.130000;0.000000;0.000000;5223.400410;20.011780;0.179820;45.000000;0.000020;2614.312110;64.000000;54.000000;33.000000;-1.000000;0.000020;28.000000;5220.788510;10000000.000000;447466656796.211000;;64.034097;62.163690;336.126000
45.000000;0.000000;5224.520000;2545.000000;100.000000;5224.520000;1441.000000;15455.580000;0.000000;2612.260000;0.000000;44746640.000000;2505.000000;8096.840000;5224.520000;20.100000;0.010000;5224.520000;44746640.000000;64.000000;0.000000;0.040000;5224.520000;20.100000;0.140000;45.000000;0.040000;2612.260000;64.000000;54.000000;33.000000;-1.000000;0.000000;28.000000;5224.520000;10000000.000000;447476915830.000000;;65.369800;62.163690;337.126000
45.000000;0.000000;2611.450000;2545.000000;100.000000;5222.910000;1441.000000;15455.580000;0.000000;2611.450000;0.000000;44747625.000000;2505.000000;8096.840000;5222.910000;20.470000;0.070000;2611.450000;44747627.000000;64.000000;0.000000;0.000000;5222.910000;20.470000;0.210000;45.000000;0.000000;2611.450000;64.000000;54.000000;33.000000;0.000000;0.000000;28.000000;5222.910000;10000000.000000;447486798200.000000;;62.642722;62.163690;338.126000
45.000000;0.000000;5223.690000;2545.000000;100.000000;5223.690000;1441.000000;15455.580000;0.000000;5223.690000;0.000000;44748609.000000;2505.000000;8096.840000;5223.690000;21.120000;0.040000;5223.690000;44748622.000000;64.130000;0.000000;0.100000;5223.690000;21.120000;0.070000;45.000000;0.000000;2611.840000;64.000000;54.000000;33.000000;-1.000000;0.000000;28.000000;5223.690000;10000000.000000;447496729283.000000;;62.024148;62.163690;339.126000
45.000000;0.000000;5223.690000;2573.971000;100.000000;5223.690000;1434.007000;15455.580000;0.000000;5223.690000;0.000000;44749623.984000;2505.000000;8096.840000;5223.690000;21.120000;0.040000;5223.690000;44749627.993000;64.130000;0.000000;0.100000;5223.690000;21.120000;0.070000;45.000000;0.000000;2611.840000;64.000000;54.000000;33.000000;-1.000000;0.000000;28.000000;5223.690000;10000000.000000;447506797589.615000;;61.317148;62.163690;340.126000
45.000000;0.039960;2614.411890;2574.000000;100.000000;5223.610080;1434.000000;15453.542040;0.000000;2614.411890;0.000000;44750608.016000;2505.000000;8109.337490;5223.610080;20.520600;0.099940;5223.610080;44750621.007000;63.880250;0.000000;0.010090;5223.610080;20.520600;0.219850;45.000000;0.079920;5220.998230;64.000000;54.000000;33.000000;-1.000000;0.000000;28.000000;5223.610080;10000000.000000;447516737890.837000;;60.298272;62.163690;341.126000
45.000000;0.000040;2611.680120;2574.000000;100.000000;5223.360250;1434.000000;15453.540000;0.000000;5220.748440;0.000000;44751608.000000;2505.000000;8109.350000;5223.360250;19.560960;0.060040;2614.291930;44751618.003000;63.750130;0.000000;0.000010;5223.360250;19.560960;0.000220;45.000000;0.000080;5223.360250;64.000000;54.000000;33.000000;-1.000000;0.000000;28.000000;5223.360250;10000000.000000;447526694087.787050;;60.296591;62.163690;342.126000
45.000000;0.000000;5221.457610;2577.996000;99.001000;5224.069290;1434.000000;15452.720820;0.000000;2614.641330;0.000000;44752623.984000;2505.000000;8108.600750;5224.069290;19.909650;0.020040;5221.457610;44752626.991000;63.750000;0.000000;0.049950;5224.069290;19.909650;0.359640;45.000000;0.000000;2614.641330;64.000000;54.000000;33.000000;-1.000000;0.000000;28.000000;5224.069290;10000000.000000;447536794779.164000;;60.075409;62.163690;343.126000
45.000000;0.000000;5224.440000;2578.000000;99.000000;5224.440000;1434.000000;15452.720000;0.000000;5224.440000;0.000000;44753625.000000;2505.000000;8108.600000;5224.440000;21.380000;0.000000;5224.440000;44753630.000000;63.880000;0.000000;0.030000;5224.440000;21.380000;0.000000;45.000000;0.000000;2612.220000;64.000000;53.000000;33.000000;-1.000000;0.000000;28.000000;5224.440000;10000000.000000;447546818822.000000;;61.512411;62.163690;344.126000
45.000000;0.000000;5223.730710;2570.008000;99.999000;5223.730710;1434.999000;15451.001720;0.000000;2614.472580;0.000000;44754624.000000;2505.000000;8097.601010;5223.730710;22.858520;0.119880;5223.730710;44754630.998000;64.499380;0.000000;0.000030;5223.730710;22.858520;0.379620;45.000000;0.049950;5221.118490;64.000000;53.000000;33.000000;-1.000000;0.000000;28.000000;5223.730710;10000000.000000;447556836575.219000;;62.138161;62.163690;345.126000
45.000000;0.000000;5222.910820;2570.000000;100.000000;5222.910820;1435.000000;15451.000000;0.000000;5220.298950;0.000000;44755624.000000;2505.000000;8097.590000;5222.910820;21.071790;0.010110;5222.910820;44755630.001000;64.380120;0.000000;0.079920;5222.910820;21.071790;0.120260;45.000000;0.000050;5222.910820;64.000000;53.000000;33.000000;-1.000000;0.000000;28.000000;5222.910820;10000000.000000;447566811786.841000;;62.551088;62.163690;346.126000
45.000000;0.000000;5223.899010;2548.022000;100.000000;5223.899010;1435.000000;15450.030970;0.000000;5223.899010;0.000000;44756685.938000;2505.000000;8107.090490;5223.899010;20.740330;0.029980;5223.899010;44756696.933000;64.380000;0.000000;0.020060;5223.899010;20.740330;0.080040;45.000000;0.129870;2614.560960;64.000000;53.000000;33.000000;-1.000000;0.000000;28.000000;5223.899010;10000000.000000;447577489502.581000;;61.141100;62.163690;347.126000
45.000000;0.000000;5223.400500;2548.000000;100.000000;5223.400500;1435.000000;15450.030000;0.000000;5223.400500;0.000000;44757608.078000;2505.000000;8107.100000;5223.400500;20.909830;0.109920;2614.312200;44757618.079000;64.499880;0.000000;0.000020;5223.400500;20.909830;0.319760;45.000000;0.000130;5220.788550;64.000000;53.000000;33.000000;0.000000;0.000000;28.000000;5223.400500;10000000.000000;447586694010.967000;;61.758779;62.163690;348.126000
45.000000;0.000000;5223.739660;2548.000000;100.000000;5223.739660;1435.000000;15450.030000;0.000000;5223.739660;0.000000;44758623.984000;2505.000000;8107.100000;5223.739660;20.240670;0.010100;2611.869830;44758627.990000;64.380120;0.000000;0.049950;5223.739660;20.240670;0.000320;45.000000;0.049950;5223.739660;64.000000;53.000000;33.000000;-1.000000;0.000000;28.000000;5223.739660;10000000.000000;447596805096.006040;;64.570714;62.163690;349.126000
45.000000;0.000000;2611.720000;2578.000000;100.000000;5223.440000;1436.000000;15450.030000;0.000000;2611.720000;0.000000;44759625.000000;2505.000000;8107.100000;5223.440000;20.440000;0.110000;5223.440000;44759628.000000;64.130000;0.010000;0.000000;5223.440000;20.440000;0.330000;45.000000;0.030000;5223.440000;64.000000;53.000000;33.000000;-1.000000;0.000000;28.000000;5223.440000;10000000.000000;447606799586.000000;;64.664834;62.163690;350.126000
45.000000;0.000000;5221.157950;2578.000000;100.000000;5223.769670;1436.000000;15447.372660;0.000000;2611.889830;0.000000;44760624.000000;2505.000000;8096.101010;5223.769670;19.630810;0.030080;5223.769670;44760622.005000;64.000130;0.000010;0.009990;5223.769670;19.630810;0.030300;45.000000;0.000030;5223.769670;64.000000;53.000000;33.000000;-1.000000;0.000000;28.000000;5223.769670;10000000.000000;447616747672.954960;;64.174149;62.163690;351.126000
45.000000;0.000000;5223.560420;2574.008000;100.000000;5223.560420;1434.004000;15447.370000;0.000000;2611.780220;0.000000;44761607.032000;2505.000000;8096.090000;5223.560420;20.418420;0.039980;5223.560420;44761620.002000;64.000000;0.000000;0.099820;5223.560420;20.418420;0.239580;45.000000;0.000000;5223.560420;64.000000;53.000000;33.000000;-1.000000;0.000000;28.000000;5223.560420;10000000.000000;447626719659.016000;;63.407746;62.163690;352.126000
